Year,Canton,Einwohner in 1000,pro km²,Veränderung in %,Ausländer in %,Altersverteilung in % 0–19,Altersverteilung in % 20–64,Altersverteilung in % 65 und mehr,Städtische Bevölkerung in %,Deutsch,Französisch,Italienisch,Rätoromanisch,Englisch,Römisch-katholisch ,Evangelisch-reformiert,Ohne Religionszugehörigkeit,Siedlungsflächen in %,Landwirtschaftsflächen in %,Wald und Gehölze in %,Unproduktive Flächen in %,Nettoerwerbsquote (15-64-Jährige),Arbeitslosenquote (gemäss SECO),Bruttoinlandprodukt pro Einwohner in Fr.,Veränderung des kantonalen BIP in %,"Beschäftigte, Total in 1000",im 1. Sektor,im 2. Sektor,im 3. Sektor,"Arbeitsstätten, Total",im 1. Sektor.1,im 2. Sektor.1,im 3. Sektor.1,Neu gebaute Wohnungen pro 1000 Einwohner,Leerwohnungsziffer,Personenwagen pro 1000 Einwohner,Hauptverkehrsmittel der erwerbstätigen Pendler in % Öffentlicher Verkehr ,Hauptverkehrsmittel der erwerbstätigen Pendler in % Motorisierter Individualverkehr,Sozialhilfequote,Ärtze im ambulanten Sektor pro 100 000 Einwohner,Spitäler Betten pro 1000 Einwohner,Spitäler Hospitalisierungsrate der Akutpflege (pro 1000 Einwohner) ,Ohne nachobligatorische Ausbildung (ab 25 Jahren),Sekundarstufe II (ab 25 Jahren),Tertiärstufe (ab 25 Jahren),FDP,CVP,SP,SVP,BDP,EVP/CSP,GLP,PdA/Sol.,GPS,Kleine Rechtsparteien,Anzahl Privathaushalte in 1000,Durchschnittliche Haushaltsgrösse in Personen,Wohneigentumsquote,Bevölkerungsbewegung (in ‰) Rohe Heiratsziffer,Bevölkerungsbewegung (in ‰) Rohe Scheidungsziffer,Bevölkerungsbewegung (in ‰) Rohe Geburtenziffer,Bevölkerungsbewegung (in ‰) Rohe Sterbeziffer,Veränderung in %.1,Veränderung in %.2,Anteil Biofläche an der gesamten landwirtschaftlichen Nutzfläche in %,Landwirtschaftliche Nutzfläche pro Betrieb in ha,Durchschnittliche Wohnfläche pro Bewohner in m²,Ankünfte in Hotels und Kurbetrieben in 1000,Logiernächte in Hotels und Kurbetrieben in 1000,Spitäler Durchschnittliche Spitalaufenthaltsdauer bei der Akutpflege in Tagen,Hochschulabschlussquote,gemäss Strafgesetzbuch (StGB) ,gemäss Betäubungsmittelgesetz (BetmG) ,gemäss Ausländergesetz (AuG)
2018,TI,354.375,129.2853416416,6.1788208645,28.0908641975,18.3573897707,59.6235626102,22.019047619,91.9827865961,10.7,5.1,88.8,0.1,3.6,66.6,3.8,19.6,5.6470797404,12.9437283314,50.693572762,30.7156191661,73.5,3.38,82478.7576,0.4,228.694,3.31,52.839,172.545,38574.0,1246.0,5634.0,31694.0,7.0806316878,1.5910724099,638.0666352224,15.6,61.9,2.8,218.9770723,5.4384595358,164.2271604938,24.8,44.1,31.0,23.7298,20.0804,15.9328,11.3039,0.0,0.0,0.8482,0.5203,3.5281,21.6847,162.123,2.1504474997,40.0,4.1482555382,1.8773333937,7.9453959319,8.4607423537,21.6282453856,-16.134531214,17.6610568677,13.0605873532,47.2,1090.383,2280.339,6.438821804,29.05,47.893710967,8.5638137669,3.4010899399
2018,VD,784.822,278.1981432709,10.0298479842,33.6209994113,22.0035880747,61.6499027805,16.3465091447,89.5680804055,6.0,83.4,5.3,0.1,8.5,30.1,23.5,31.0,9.3209970706,42.4078749521,32.1370645132,16.1340634641,78.3,4.52,68256.57127,1.1,434.853,13.231,72.967,348.655,57925.0,3887.0,7897.0,46141.0,5.7899656972,0.9123490553,530.4878285301,27.6,51.9,4.8,243.7495381,4.7502748636,127.7066646959,25.2,36.8,38.0,26.8365,4.0533,22.2042,22.5585,1.8085,1.0609,3.8918,2.8771,11.2503,0.8272,339.882,2.2594724051,31.7,4.5590218126,2.3000470406,11.2050282725,6.9476309323,24.7780972622,-5.1017493504,6.2644807215,30.122932974,42.4,1336.545,2795.567,6.111417506,25.94,70.5294883548,15.9308100392,6.6808291107
2018,VS,339.176,65.0523889073,8.4724514206,23.2127273156,19.9716371441,61.0046111753,19.0237516805,75.4779229662,25.9,67.8,4.2,0.1,3.1,71.1,5.8,13.9,3.5337440691,18.9872472855,23.9763664238,53.5026422216,78.8,3.58,53383.42653,1.6,172.34,9.69,37.935,124.715,28501.0,3425.0,4274.0,20802.0,9.654568419,2.2458227696,636.3227443878,13.7,62.0,1.8,156.2610562,3.9298068702,138.3175696394,29.9,44.3,25.8,18.1378,39.7915,13.2567,22.1426,0.0,1.4139,0.0,0.0,4.8868,0.0,145.807,2.2784708553,56.8,4.3445275549,2.0151969559,9.7025806375,7.7407271305,34.6288464343,-10.5499499554,18.6114072668,12.4345712106,44.7,1548.138,3668.372,5.896523804,27.39,40.7690291216,10.3158810352,3.1010199704
2018,NE,178.567,249.1447148119,3.7667431792,25.5864745446,21.3421292848,60.0200484972,18.637822218,89.7803065516,5.6,87.6,6.1,0.1,3.7,21.5,20.9,44.4,8.3526537531,41.6947124374,38.4787973974,11.4738364121,79.3,5.6,87581.60868,4.4,105.492,2.458,35.227,67.807,13423.0,913.0,2477.0,10033.0,2.7399259995,1.5325345192,544.2683330807,24.0,55.9,7.4,220.0854581,3.5435720335,138.8274429206,27.9,41.6,30.4,24.4252,3.5698,23.6589,20.3845,0.9583,0.0,3.3845,12.2215,9.3088,0.0,80.867,2.1670397072,31.8,4.026085445,2.5177052434,10.1156798645,8.8091646714,18.4131471992,-2.4582276266,7.4234132032,38.4353192029,44.2,130.223,227.789,5.269705555,28.89,75.0896932743,11.2179757112,3.0262707249
2018,GE,489.524,1991.3920755024,6.9495209901,40.2192742337,21.1339995588,62.3812111357,16.4847893055,100.0,4.5,81.0,6.8,0.1,11.5,33.3,9.2,40.3,33.3557665061,39.533153868,12.3937376027,14.7173420232,75.7,5.28,98436.03372,-0.9,341.903,1.72,46.295,293.888,39610.0,412.0,4413.0,34785.0,4.2249801954,0.5083837579,457.4799478479,40.7,32.7,5.7,376.4881804,5.2168108162,129.1397357433,25.6,30.7,43.7,20.5118,12.0521,19.9357,17.6318,1.0251,0.5886,2.2692,6.0605,11.4676,8.1087,197.492,2.3603892816,18.5,4.8200685649,2.3114979574,11.0052757991,6.6101451358,14.7890758352,-9.546191248,7.814817157,28.86218509,36.7,1380.258,2928.195,6.109302127,28.01,107.1469831001,17.826198178,16.7967718511
2018,JU,73.122,87.2046844999,4.4122686772,14.5660676677,21.4613932879,58.3641038265,20.1745028856,53.1782500479,7.5,89.9,2.8,0.0,1.9,68.8,8.3,14.5,6.695603439,48.7365998498,43.5160563313,1.0517403799,77.3,4.61,63476.62274,-1.0,42.071,3.077,15.86,23.134,6319.0,1082.0,1218.0,4019.0,3.9845016625,2.2845468053,584.9660630376,14.0,64.6,3.0,143.5956347,5.156738578,159.8287793003,30.9,45.1,24.0,16.7815,27.6328,23.7114,12.8474,0.0,6.6153,0.0,3.7786,7.2752,0.0,31.143,2.3077095977,55.00000000000001,3.7970172168,2.2206382279,9.3760280733,9.691303871,37.5888262681,-1.5608816091,13.5132956788,39.6286839373,46.5,63.429,106.42,5.466683851,32.55,46.3026572504,3.6959687835,3.915803358
2019,ZH,1504.346,905.7741865562,9.5609248777,26.7446451814,19.7330933176,63.2913571745,16.9755495079,99.3221639171,82.1882884356,3.1668862665,5.8590681914,0.3964017683,8.6480663993,26.2166953589,28.3181216359,29.2049363481,21.8601960841,41.6542788559,30.3508112329,6.1347138271,83.75,2.7,93741.89985,-0.56308,1014.859,11.66,140.507,862.692,118225.0,3721.0,13210.0,101294.0,6.817946242,0.9934246107,495.4720159,46.43,40.59,3.286,258.4511808,4.2353852983,141.7393339032,15.73399596,41.87147509,42.39452894,15.3216,4.1839,21.392,30.6816,3.6228,3.1175,8.1599,0.24,6.8892,2.2369,671.443,2.197034,29.2,5.5034312898,1.9911005359,11.4092266356,7.4029639259,18.3113142571,-7.5815517286,12.1210990112,21.3889015152,44.0,3172.214,5385.778,5.29228085,21.72,59.719658138,8.6379487745,6.0975732693
2019,BE,1031.126,176.5442308252,5.2382011876,16.1746479092,19.0533455659,60.3871883747,20.5594660594,74.6033947355,84.2960140374,10.6443673595,3.133523665,0.1883241352551815,3.7904575489,15.5987051268,50.2428176812,20.4969857715,6.9129442561,42.578783099,31.3323488942,19.1759237507,84.16,1.9,76209.75576,1.01685,633.69,33.237,129.823,470.63,80138.0,11056.0,11734.0,57348.0,4.2094069385,1.8313061412,518.1259273,32.53,49.68,4.16,222.3782545,4.8365400465,159.1861712342,17.4813142,50.70625917,31.81242663,9.3306,1.8348,19.6774,33.1227,11.756,4.3075,5.9978,0.5208,8.5068,3.2853,467.025,2.164434,40.3,4.8142555618,1.8953762054,9.8569282561,9.1998645049,19.3141996583,-3.1678490606,11.8956902523,18.2046289556,45.0,2713.065,5284.077,4.943856635,24.59,49.2034684412,12.2239075394,2.5708393367
2019,LU,406.506,284.4429827937,7.6523397156,18.4484361854,20.3854309653,62.2121198703,17.4024491643,63.7159107123,88.7822100906,1.7861116468,3.0829711166,0.1798560251598451,3.9650491774,60.1397439511,10.2612410806,18.0062009524,9.6338262081,53.4494535519,29.9320957891,6.9846244509,84.21,1.8,66611.3622,3.43225,248.267,13.875,55.894,178.498,32094.0,4795.0,4592.0,22707.0,7.0518253996,1.4385767599,537.2077631,25.52,57.87,2.547,171.4611838,3.8818413037,129.3486443005,19.86383084,48.15081455,31.98535462,18.4659,23.8516,13.5591,28.515,1.3672,0.631,5.7691,0.0,7.0727,0.0873,174.242,2.288467,35.3,4.9956599741,1.5656195865,10.8259878035,7.5984408009,31.7187070781,-3.9628974627,9.39693686,16.4925945447,46.0,1201.343,2105.343,5.381912453,25.76,46.3935031743,5.8156109242,1.9087896043
2019,UR,36.299,34.3304897195,2.4758624584,12.0416540401,20.2732857654,59.6600457313,20.0666685033,88.4817763575,93.4510401484,0.0,2.571613422552008,0.0,2.1085768186034186,79.6442294952,4.63429177156486,9.404399098979727,1.855430642,24.1763448853,20.0984855524,53.8697389204,84.92,0.8,52827.33054,0.32267,18.262,1.503,5.227,11.532,2781.0,600.0,413.0,1768.0,7.3944347149,1.4067340409,548.3192696,10.65,67.26,1.303,96.42138902,1.6804870658,148.1583514697,28.3488738,49.00809639,22.64302981,0.0,26.8469,0.0,44.0845,0.0,0.0,0.0,0.0,26.2828,0.0,15.118,2.350708,49.1,4.7208878582,1.2699464414,9.6626359671,9.9111037491,23.5767326733,-5.5186435755,14.658558818,11.8380667838,46.0,148.819,250.894,4.931367691,22.93,22.7140683359,1.549315258,2.8496334209
2019,SZ,157.301,184.7752287651,7.2043890138,21.0875963916,19.5453302903,63.0072281804,17.4474415293,81.9854927814,89.5374324048,1.851332185573109,3.2870437084,0.4477692471046864,5.7481551145,60.0124382826,10.2934372891,18.3229554573,6.0603724547,40.5438146317,33.7367708115,19.6590421021,83.27,1.4,59924.92627,2.75562,81.109,4.434,20.65,56.025,15325.0,1668.0,2432.0,11225.0,9.0984016146,1.4388489209,641.935546,18.64,67.47,1.384,140.4949746,2.0431642571,149.2234632965,19.4545929,47.77574809,32.76965901,20.6033,19.4539,13.0872,42.6342,0.0,0.0,2.815,0.0,1.4064,0.0,66.978,2.307832,42.7,5.0772119401,1.858451163,9.6435094711,6.8143209309,31.4695340502,-3.5009564739,11.4305030484,14.9355132827,49.0,288.64,534.499,4.484571082,25.99,25.9907739489,7.500176437,2.0723327538
2019,OW,37.575,78.1802671549,5.592243923,14.6879574185,20.2847638057,61.4211576846,18.2940785096,27.2415169661,91.4565335204,1.9773636392616916,1.072129490898658,0.0,4.345054034237623,69.2084542064,6.882591093117409,15.9839331824,3.8296918311,36.857981412,40.6958258601,18.6165008968,85.47,0.7,66877.79528,3.52162,22.094,1.757,7.21,13.127,3680.0,666.0,542.0,2472.0,7.2553673535,0.7024116132,596.2865857,13.17,68.64,1.153,130.405855,1.4105123087,140.7850964737,18.64257382,52.56353753,28.79388864,0.0,0.0,0.0,34.529,0.0,0.0,0.0,0.0,0.0,0.0,15.905,2.32713,49.1,4.6162261684,1.147385695,10.0596373728,7.4446653236,34.2142857143,-4.3278133432,32.8702770247,12.458672,48.0,361.646,645.668,4.415577342,25.49,33.2013483868,2.1938038418,1.5784686179
2019,NW,42.969,178.0434242148,4.7411271451,14.5616607322,18.3108752822,61.9516395541,19.7374851637,50.6248690917,92.0925007535,1.7432955585390582,2.102648080664164,0.0,5.112748993067924,66.2739403239,10.4666136943,15.012192783,5.370732768,37.0261651084,33.311589476,24.2915126477,84.71,1.0,69047.92652,0.36989,23.489,1.257,6.755,15.477,4093.0,472.0,588.0,3033.0,5.4219707685,1.9020490674,626.3746593,16.91,68.11,0.916,123.3447369,1.6763279804,134.8181246945,17.04984424,50.45482866,32.4953271,0.0,0.0,0.0,82.8175,0.0,0.0,0.0,0.0,0.0,0.0,18.809,2.248817,39.9,5.4720841859,1.520023385,9.7749196141,7.8105817013,27.7586206897,-3.4486016629,19.0867645897,13.7118202765,49.0,142.677,240.658,4.590787971,28.13,28.691606354,2.749318545,1.4804022934
2019,GL,40.349,59.275745556,4.5094280978,24.0724677192,19.2346774393,61.0448833924,19.7204391683,76.254677935,86.5926734953,0.9064960002361484,7.161200814712046,0.0,4.230008560380199,32.3198630339,32.0364849308,19.3287481182,2.9105816787,30.0424551012,30.8288227828,36.2181404374,85.91,1.7,67851.95378,0.96504,22.031,1.086,7.952,12.993,3327.0,392.0,616.0,2319.0,6.8951733786,1.5999292849,585.4733853,14.96,65.74,1.793,138.7890654,3.7459467521,156.0385635332,26.37586629,48.29460525,25.32952847,0.0,0.0,45.0033,0.0,51.4663,0.0,0.0,0.0,0.0,0.0,17.817,2.222484,50.4,4.2735042735,1.4162194395,9.3917710197,9.3917710197,17.1462125661,-3.9298049099,28.1391149867,18.6211891892,50.0,64.678,131.418,5.49864102,22.89,26.8015044711,5.7787630458,2.092310758
2019,ZG,125.421,605.430585055,10.8889969497,27.8988367179,20.2270752107,63.057223272,16.7157015173,100.0,81.5383138083,3.4597657,3.7487996927,0.2372437776070674,11.3059343192,50.2919147302,13.703668139,23.2139427693,13.849440744,43.4250764526,27.3511792552,15.3743035482,82.68,2.2,153895.3896,3.27815,110.588,1.849,22.306,86.433,17709.0,599.0,1651.0,15459.0,7.3034535838,0.4419300478,652.7253364,30.59,52.06,1.742,208.8964368,4.5770447876,133.5183103308,14.60758502,41.41626232,43.97615266,17.6401,26.4429,13.7528,30.4596,0.0,0.0,3.5805,0.0,7.1575,0.0,53.689,2.296821,33.8,5.0768138782,1.5318664309,10.0814455686,6.3760932594,27.4971075974,-6.0204914317,15.3946835734,19.0555023214,47.0,151.333,305.013,4.562639745,29.52,39.3552134766,4.219511408,3.4934004583
2019,FR,315.074,197.7518075919,13.1353391288,22.5124891295,22.4677377378,62.0184464602,15.513815802,74.9395380133,27.782755021,68.7668468862,2.3312974245,0.116780682756579,3.703198766,60.2152506193,11.5742976893,18.1136161792,8.374566972,56.2532533191,26.9491495001,8.4230302088,82.15,2.7,59390.71573,2.39916,150.609,8.8,37.233,104.576,21696.0,2963.0,3406.0,15327.0,7.0870777107,1.5060770344,589.079041,18.96,70.87,2.304,143.1409764,2.7616039057,126.7765667748,26.48708598,41.92411788,31.58879614,14.1814,22.673,24.1981,25.9348,1.2854,2.4898,3.1944,0.0,5.2855,0.7576,128.443,2.406935,44.4,4.0670634845,1.8979629594,10.9348185292,6.5742885031,34.6449874928,-4.3107045091,6.7311800907,26.590011338,45.0,278.956,446.457,5.465138765,30.4,41.4344979706,9.7719243125,5.9567701354
2019,SO,271.432,343.3892086786,6.3255041444,22.3334021044,19.0788116361,61.5878009962,19.3333873677,86.0996492676,88.4441862801,2.6313835618,4.8557215669,0.0845914214712163,3.6192988509,33.3235793804,20.9388252456,30.5904344294,13.856801245,42.310563407,42.7420069082,1.0906284398,82.97,2.3,65395.87355,0.99369,140.921,4.261,37.618,99.042,18306.0,1447.0,3149.0,13710.0,5.1010066887,2.9829869623,579.6853486,21.66,63.53,3.696,163.5768811,2.5352095048,155.0296206785,19.87107035,51.99495884,28.13397081,21.2244,14.7994,20.0285,28.8292,3.4206,1.2026,3.4502,0.0,5.5553,0.5052,119.95,2.226369,50.4,4.7959502508,1.7933969712,9.4476891988,9.0372416445,24.3896900193,-5.7817474853,13.5100872179,23.1987368925,49.0,210.324,413.644,5.22003868,23.12,54.6798742582,5.7860533475,1.6107422404
2019,BS,193.908,5247.848443843,4.8434712084,35.9763392949,17.0787177424,62.9432514388,19.9780308187,100.0,78.1393009189,5.0308562455,6.3037530519,0.2347388690541916,10.5647367711,16.5476584833,15.8195001656,49.6270258996,71.0654407788,12.0335316387,12.4121146566,4.4889129259,79.41,3.4,173184.6535,2.88586,190.681,0.061,36.969,153.651,17174.0,19.0,1513.0,15642.0,2.147880532,0.7140900374,342.5855907,51.0,17.35,6.256,426.4909132,11.0333921963,162.2883016688,18.63339186,37.46900128,43.89760686,21.3624,6.447,33.3103,17.6484,1.1003,2.3182,4.8028,0.0,11.1801,0.459,96.276,1.960177,14.9,5.3439730424,1.7985518557,10.6931143372,10.97219997,1.3107170393,-5.6722689076,27.3634329175,32.9737923077,41.0,719.857,1328.047,5.540454021,26.35,113.4821567307,20.5521313513,12.7414927228
2019,BL,287.023,554.4516777097,4.5986938966,22.5347794428,19.200203468,59.119652432,21.6801441,97.5831205165,87.4421700645,3.3244719336,5.0667085619,0.1917209982098043,5.8621673358,25.6134417649,29.9756483775,30.2489322909,17.4315293391,40.506818094,41.3315563797,0.7300961873,79.38,2.3,68811.32737,0.17046,148.151,3.285,38.41,106.456,19512.0,971.0,3136.0,15405.0,5.5996695277,0.7587253414,516.7983083,37.05,47.18,3.014,237.61162,3.4545367685,182.4975698812,17.28334132,50.05029283,32.66636585,15.7953,9.0945,22.1689,29.7852,2.8278,2.1876,2.7408,0.0,14.1943,0.4474,126.966,2.227675,46.1,4.4495125269,1.7183360779,9.4089377924,8.5986654955,17.4235523748,-5.6727698052,15.1269647783,23.7167578714,48.0,142.125,281.82,5.167153806,31.7,38.7852561409,2.8989160575,0.8822788001
2019,SH,81.351,272.8434397639,6.5417256011,26.0181190151,18.8098486804,60.1996287692,20.9905225504,89.7911519219,88.3711430447,1.658764315413232,3.5947187978700126,0.0,3.793128601648552,23.3598366037,34.7319279306,25.1105113429,11.4030090809,43.8896893744,43.3569011158,1.3504004289,80.65,3.1,87082.75367,4.18634,45.495,1.961,13.2,30.334,6571.0,613.0,968.0,4990.0,5.8369657798,2.4699010609,561.8492243,29.72,54.85,2.713,185.6154196,3.5819414709,149.2790500424,18.81023319,50.6316683,30.5580985,12.9019,0.0,28.8134,45.2923,0.0,0.0,0.0,0.0,3.4235,5.1271,36.796,2.170725,41.7,4.7125585986,1.7764618801,9.215396003,9.1167036763,14.5069000337,-3.8884812913,5.9948018544,27.437231993,51.0,91.907,153.023,5.2522005,26.42,47.2458492739,13.656229494,4.9400141143
2019,AR,55.178,227.2195684401,4.076051078,16.3054115771,20.2073290079,60.6002392258,19.1924317663,76.5921200478,91.2905539016,1.2313224537690954,2.0548225950151022,0.0,3.6962993546143994,27.6407570786,37.9799647971,21.6193311458,9.1840935287,54.7917009715,34.5010703112,1.5231351885,82.98,1.5,56236.83172,2.04541,26.74,1.69,7.626,17.424,5230.0,736.0,867.0,3627.0,6.4536237464,2.178059862,578.8841577,20.42,62.58,2.276,175.7947008,8.7476297129,163.217224256,16.77492163,52.83009404,30.39498433,33.5817,0.0,28.5521,36.0937,0.0,0.0,0.0,0.0,0.0,0.0,23.627,2.296737,51.8,4.7942469037,1.6525623797,10.2422547488,9.1889732321,21.912568306,-2.8390016056,20.8947951793,16.8477856135,50.0,65.481,119.861,4.143551616,27.09,28.532954835,2.474797103,0.7278815009
2019,AI,16.105,93.3731447124,2.6580826109,11.387767774,21.6019869606,59.6895374107,18.7084756287,0.0,93.6367055284,0.0,0.0,0.0,3.51464114328695,72.6664159458,7.559232794283565,10.831139526137646,4.716050815,53.7212135275,31.9508092117,9.6119264458,82.41,1.0,62127.78229,2.4015,8.927,1.076,2.852,4.999,1903.0,487.0,308.0,1108.0,3.0674846626,1.8886930244,600.0124977,8.61,68.82,1.025,136.6035393,2.2026682769,150.8848183794,27.509095749401013,52.28502973,20.205874523027774,0.0,76.3081,18.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.470781,55.1,4.4225738134,1.1835056684,11.5858975956,7.5370624144,39.5547945205,-2.7296587927,6.0947472801,15.3980645161,49.0,87.605,153.025,3.80591133,23.65,22.9956883084,2.8119727551,0.0
2019,SG,504.686,258.6674183794,5.3828822715,23.9616315888,20.6367919855,61.3866839976,17.9765240169,82.4578054473,87.9709479504,1.1754518269,3.6993070044,0.4225060604402532,3.5434841049,44.2475181337,21.1617013482,18.4508586912,9.5571543238,46.4975649151,30.4988846375,13.4463961236,82.2,2.0,72884.02622,2.53352,299.061,11.115,86.615,201.331,38652.0,4156.0,6726.0,27770.0,5.6585815475,2.1992116256,554.7764211,21.96,60.54,2.241,194.7745727,4.5882373951,154.5753201,21.48484237,50.55996596,27.95546799,14.2935,16.5525,14.1798,35.7979,3.6347,1.7509,4.8875,0.0,5.746,1.2088,218.057,2.278955,42.6,4.9243575004,1.8009646181,10.3351938668,7.7161505027,24.196645756,-4.3258853929,12.5033768385,17.8523673178,47.0,462.301,979.164,4.956254661,22.74,34.2989382193,9.2209363409,2.429599325
2019,GR,197.888,27.8504065224,2.7343851397,18.6484273933,18.1415750323,60.9627668176,20.8956581501,44.7546086675,74.0946135499,1.5121832849000656,13.1036156273,15.4207183906,3.1166955688,42.662507916,31.3131432697,18.3196122182,1.9511611541,28.7618578466,27.6409570725,41.6460239268,83.61,1.3,71914.22204,1.89901,127.709,7.036,26.636,94.037,20835.0,2528.0,3069.0,15238.0,6.8307817507,1.5940705231,568.0739053,17.42,53.62,1.365,179.3944049,5.4390389918,150.8277409444,19.53913014,53.61520062,26.84566924,13.2638,16.8097,17.6204,29.7324,14.4785,0.0,7.8715,0.0,0.0,0.0,90.936,2.141814,46.2,4.5316838544,1.5476509592,8.6587530789,8.8307142966,22.8118355776,-6.0242903064,63.5766842797,24.0585319672,47.0,1797.235,4853.359,4.979353654,28.49,31.8248544672,7.5677043786,0.8352315869
2019,AG,670.988,480.970847341,9.7343106567,24.9302521058,20.260421945,62.3884480795,17.3511299755,85.0471245387,87.0093813591,1.8469718273,5.3647581768,0.1886634019798937,4.528100306,32.1805094269,23.3444161171,27.7010042396,16.9899212935,44.0592613697,36.3973075964,2.5535097404,83.07,2.7,61866.7792,0.40696,338.367,10.578,95.09,232.699,45550.0,3537.0,7327.0,34686.0,7.6658890121,2.6493372732,588.562721,24.64,62.9,2.261,167.0670712,4.5728886731,149.8715327249,18.09655584,49.92233676,31.9811074,15.1447,8.5885,16.0765,37.9949,5.1263,3.3365,5.1764,0.0,5.4699,1.1261,288.465,2.294902,49.1,5.119712241,1.7924987823,10.3623215557,7.0605867586,23.4730848861,-6.9038695986,9.8484678003,18.4246160934,50.0,346.296,715.833,5.018611994,22.67,35.572496993,4.3288085829,1.9699696441
2019,TG,273.801,317.2260777885,10.2063241616,24.7197782331,20.3523727086,62.3923944763,17.2552328151,67.1275853631,89.566756243,1.164929759,4.330689738,0.2005640864302724,3.2492189378,31.1782569749,32.278080007,21.4992025518,12.2742080261,51.9389617856,21.3895976843,14.397232504,83.13,2.1,60834.40661,3.29853,133.972,8.663,40.685,84.624,20590.0,2715.0,3598.0,14277.0,7.2206080866,2.42316339,629.934727,17.35,67.39,1.755,159.9701973,5.6948369619,150.0871070595,19.00334135,52.16985934,28.82679931,13.0075,13.1289,12.6932,39.8656,3.761,2.3463,6.1675,0.0,5.4374,3.4295,118.119,2.288082,47.0,5.1422379754,1.7446878845,10.317533195,7.2946318709,26.5357031494,-4.8343281651,13.3013092524,19.2305978591,51.0,199.209,407.575,5.086477388,23.86,33.9072583475,5.7257054623,2.8185246889
2019,TI,353.709,129.0423672853,5.9792720964,27.8723470423,18.3113802589,59.3824301898,22.3061895513,92.6931460607,10.4800271224,4.8145636812,88.7697850813,0.1379549056365461,3.4591069541,65.2719887788,3.9683172792,20.1467137321,5.6470797404,12.9437283314,50.693572762,30.7156191661,73.89,3.0,83415.82861,1.13661,230.736,3.244,51.599,175.893,39019.0,1223.0,5624.0,32172.0,6.4782665523,2.0210141923,635.8716049,18.1,68.3,2.721,223.0647227,5.5299695512,164.5618290742,24.25704689,43.2991906,32.44376251,23.7298,20.0804,15.9328,11.3039,0.0,0.0,0.8482,0.5203,3.5281,21.6847,162.553,2.139548,40.5,3.8102823959,1.8302913214,7.8352285887,9.1232113704,21.6282453856,-16.134531214,20.044240489,12.7003309654,48.0,1185.118,2455.099,6.212140903,30.19,39.7093474427,10.6328042328,2.8980599647
2019,VD,793.129,281.1427497882,11.1944661361,33.539562921,21.9946566069,61.6425575159,16.3627858772,89.5824008453,5.7632386723,83.4222888895,5.4269326013,0.0605465429373408,8.613575519,29.059501612,22.7430649424,32.6209164765,9.3209970706,42.4078749521,32.1370645132,16.1340634641,78.43,3.8,72232.42217,7.43315,438.748,13.236,72.156,353.356,58910.0,3858.0,7977.0,47075.0,7.2019001638,1.0817011199,528.3083298,32.52,56.28,4.721,242.9617376,4.7539054479,125.1511418697,24.32257671,36.68737045,38.99005284,26.8365,4.0533,22.2042,22.5585,1.8085,1.0609,3.8918,2.8771,11.2503,0.8272,344.627,2.253352,31.0,4.3828990888,2.0355511673,11.0092138476,7.286664795,24.7780972622,-5.1017493504,7.9398751668,29.8650270397,43.0,1404.462,2889.576,6.042346546,28.25,64.8376319726,15.0964167671,5.1858892844
2019,VS,341.463,65.4910249353,9.2038607668,22.9544635876,19.8630598337,60.8086381248,19.3283020415,78.6703098139,24.9045758048,68.1663482939,3.8832127022,0.0573074394069504,3.774557053,69.7828639526,5.3430539247,15.3250030669,3.5337440691,18.9872472855,23.9763664238,53.5026422216,79.54,3.1,53275.97109,0.96526,173.42,9.715,37.645,126.06,28848.0,3184.0,4382.0,21282.0,9.9345836709,2.3656177396,640.5258627,13.86,69.73,1.723,165.7573441,3.9927389,138.5801682759,28.0958652,44.80622777,27.0975043,18.1378,39.7915,13.2567,22.1426,0.0,1.4139,0.0,0.0,4.8868,0.0,148.173,2.259642,57.3,4.1255349752,1.9187851416,9.5762952167,8.1070876044,34.6288464343,-10.5499499554,17.8724743575,12.6323682679,45.0,1685.209,3923.26,5.797477187,27.46,36.0845106965,9.3550251197,3.2048258131
2019,NE,177.964,248.3033820739,3.4163349508,25.3719853454,21.3183565215,59.8812119305,18.800431548,89.9035760041,5.5251175738,87.5797153727,6.0607504305,0.067893867105881,4.1890981358,21.3960484316,20.1308114804,44.8468307822,8.3526537531,41.6947124374,38.4787973974,11.4738364121,78.82,4.6,85275.5279,-1.12942,103.967,2.478,33.832,67.657,13547.0,907.0,2425.0,10215.0,3.0318853274,2.0382259924,544.5631052,25.13,62.28,7.539,228.6979389,3.4889771459,140.1912746398,27.20134382,40.5318247,32.26762382,24.4252,3.5698,23.6589,20.3845,0.9583,0.0,3.3845,12.2215,9.3088,0.0,80.923,2.157953,31.6,3.9603849315,2.0082405177,9.861695056,9.0426919398,18.4131471992,-2.4582276266,7.6818422385,39.056197026,44.0,132.21,231.545,5.014291425,33.2,65.7848314638,11.581087211,2.4192599976
